20180408,Jameson Taillon,pit,cin,P,9500,0,7.3,5.4,24.5,27.6,40.8
20180408,Charlie Morton,hou,sdg,P,11500,0,28.4,26.9,23.4,25.9,26.7
20180408,Jose Quintana,chc,mil,P,8900,0,17.8,21.1,5.9,-0.5,26.5
20180408,Mike Fiers,det,cws,P,6500,0,12.1,12.1,0.8,0,26.5
20180408,A.J. Pollock,ari,stl,OF,4800,0,6.9,6.5,11.4,10.9,24
20180408,Anthony Santander,bal,nyy,OF,2800,0,5.6,5.7,9,4.7,24
20180408,Luke Weaver,stl,ari,P,6800,0,7.9,7.4,10.1,14.5,23.8
20180408,Craig Gentry,bal,nyy,OF,2200,0,5.9,6,10,2,23
20180408,Reynaldo Lopez,cws,det,P,7400,0,18.3,16.9,14.8,21.1,21.6
20180408,Jason Hammel,kan,cle,P,6000,0,7.8,8.7,6.6,1.3,20.5
20180408,Danny Valencia,bal,nyy,3B,2900,0,4.9,4.9,5.4,3.8,20
20180408,Gregory Polanco,pit,cin,OF,4500,0,9.1,7.2,10.8,14.3,19
20180408,David Peralta,ari,stl,OF,4300,0,7.2,6.6,12.2,10.4,19
20180408,Josh Reddick,hou,sdg,OF,4200,0,9.5,8.8,14.6,9.3,19
20180408,Daniel Robertson,tam,bos,2B / SS,2700,0,6.3,6.1,4.6,3.3,19
20180408,Max Stassi,hou,sdg,C,3000,0,7.3,7.2,8.8,5.8,18
20180408,Miguel Rojas,mia,phi,2B / SS,2800,0,5.7,6,5.8,5,18
20180408,Austin Romine,nyy,bal,C,2600,0,6.4,6.4,6,3.3,17
20180408,Ben Zobrist,chc,mil,2B / OF,3400,0,6.5,6.8,9,5.3,17
20180408,Mookie Betts,bos,tam,OF,5300,0,9.1,8.9,15.2,9.6,16
20180408,Yan Gomes,cle,kan,C,3400,0,6.9,7.1,7.8,5.4,16
20180408,C.J. Cron,tam,bos,1B,2900,0,6.3,7,6.6,2.9,16
20180408,Tyson Ross,sdg,hou,P,5600,0,5.7,5.7,4.3,10.7,15.9
20180408,Mike Clevinger,cle,kan,P,10900,0,25.8,24.9,8.5,22.4,15.3
20180408,Willson Contreras,chc,mil,C,4300,0,6.9,7.6,7.8,6.3,15
20180408,Leonys Martin,det,cws,OF,3300,0,6.7,6.9,8.2,6.2,15
20180408,Taijuan Walker,ari,stl,P,7900,0,5.3,5.3,9.1,7.3,14.5
20180408,Hanley Ramirez,bos,tam,1B,4700,0,8.2,7.8,13.4,10.4,14
20180408,Tyler Austin,nyy,bal,1B,3600,0,10,9.5,7,8.9,14
20180408,Corey Dickerson,pit,cin,OF,3400,0,7.5,7.1,15.2,9.9,14
20180408,Miguel Andujar,nyy,bal,3B,2800,0,6.7,7.5,3.8,1.3,14
20180408,Rafael Devers,bos,tam,3B,4300,0,6.7,7,11.2,9.1,13
20180408,Brian Anderson,mia,phi,3B,4000,0,7,6.2,9.4,9.5,13
20180408,Eduardo Rodriguez,bos,tam,P,8100,0,21.6,21.6,9.6,0,12.1
20180408,Jake Arrieta,phi,mia,P,9700,0,23,23,13.7,0,12
20180408,Aaron Judge,nyy,bal,OF,5400,0,11.2,11.2,14.2,10.4,12
20180408,Tim Beckham,bal,nyy,3B / SS,3600,0,5.9,6.5,6.2,5.6,12
20180408,Odubel Herrera,phi,mia,OF,3400,0,8,8,10.2,7.3,12
20180408,Kevin Kiermaier,tam,bos,OF,3200,0,5.9,7.6,3.8,2,12
20180408,Adam Jones,bal,nyy,OF,3800,0,6.7,6.6,7.8,8.2,11
20180408,Jorge Soler,kan,cle,OF,3100,0,4.6,4.7,3.8,2,11
20180408,Josh Harrison,pit,cin,2B,4000,0,8.2,7.3,10.2,10.9,10
20180408,Christian Vazquez,bos,tam,C,3200,0,3.2,3.1,5.4,3.8,10
20180408,Matt Duffy,tam,bos,3B,3200,0,6.9,6.9,6.8,6.7,10
20180408,Carlos Gomez,tam,bos,OF,2900,0,7.1,7.7,3.8,4.9,10
20180408,Chase Anderson,mil,chc,P,8500,0,15.6,15.5,16.6,14.4,9.3
20180408,Cesar Hernandez,phi,mia,2B,4000,0,8.8,8.3,5.2,9.6,9
20180408,Eduardo Nunez,bos,tam,2B / SS,3800,0,6.9,7.4,7.2,7.3,9
20180408,Neil Walker,nyy,bal,1B / 2B,3400,0,4.6,4.1,6.6,5.4,9
20180408,Albert Almora Jr.,chc,mil,OF,3200,0,7.5,7.5,6.2,3.4,9
20180408,Mitch Moreland,bos,tam,1B,3100,0,7.3,7.6,7,0.3,9
20180408,Manny Machado,bal,nyy,3B / SS,4400,0,7.8,7.6,12,9.3,8
20180408,Tim Anderson,cws,det,SS,4200,0,9.4,7.4,11.6,13.1,8
20180408,Brett Gardner,nyy,bal,OF,4000,0,8.4,9.1,9.2,8.1,8
20180408,Freddy Galvis,sdg,hou,SS,3000,0,6.4,5.8,5.6,7.2,8
20180408,Manuel Margot,sdg,hou,OF,3000,0,5,5.7,5.4,4.1,8
20180408,Kolten Wong,stl,ari,2B,2800,0,5.6,6.2,2.6,0.7,8
20180408,Jordy Mercer,pit,cin,SS,2900,0,5.8,5.6,7.8,7.1,7
20180408,Andrew Benintendi,bos,tam,OF,4900,0,7.7,8.1,10.4,6.1,7
20180408,Starling Marte,pit,cin,OF,4700,0,8.5,7.8,8.6,10.1,7
20180408,Nick Ahmed,ari,stl,SS,3300,0,6,5.3,14,12.6,7
20180408,Justin Bour,mia,phi,1B,3200,0,6.3,7.5,4.4,3.1,7
20180408,Jason Heyward,chc,mil,OF,3000,0,7,7,4.4,6,7
20180408,Ronald Torreyes,nyy,bal,2B / SS,2800,0,2.7,2.7,5.8,7.3,7
20180408,Braxton Lee,mia,phi,OF,2000,0,4.7,4.8,0,1.3,7
20180408,Lorenzo Cain,mil,chc,OF,4100,0,7.8,7.4,3,9.3,6
20180408,Avisail Garcia,cws,det,OF,3600,0,9,9.2,9.4,8.4,6
20180408,Mike Moustakas,kan,cle,3B,3400,0,6.9,7.1,2.6,5.5,6
20180408,Colin Moran,pit,cin,3B,3200,0,8,7.8,13.2,9.3,6
20180408,Jace Peterson,nyy,bal,2B / 3B,2300,0,6.9,6.9,5,5,6
20180408,Jonathan Schoop,bal,nyy,2B,3500,0,6.6,7.2,5,6,5
20180408,Yonder Alonso,cle,kan,1B,4200,0,8.6,8.6,1.6,7.1,5
20180408,Josh Bell,pit,cin,1B,4100,0,7.5,7.1,7.2,8.9,5
20180408,Marwin Gonzalez,hou,sdg,1B / OF,3900,0,8.1,8.7,6.2,5.3,5
20180408,Michael Brantley,cle,kan,OF,3600,0,8.7,8.7,3,3.5,5
20180408,Yadier Molina,stl,ari,C,3500,0,7.9,7.1,7.8,9.6,5
20180408,Trey Mancini,bal,nyy,1B / OF,3300,0,6.6,7,7.4,6.6,5
20180408,Jonathan Villar,mil,chc,2B,3100,0,5.5,5.8,6,4.8,5
20180408,Nick Williams,phi,mia,OF,3000,0,7.6,7.9,7,2,5
20180408,Cam Gallagher,kan,cle,C,2500,0,2,2,8.4,0,5
20180408,Adeiny Hechavarria,tam,bos,SS,2400,0,5.2,5.9,4,3.3,5
20180408,Victor Caratini,chc,mil,C,2300,0,5.7,5.9,4.8,3.4,5
20180408,Bryan Holaday,mia,phi,C,2100,0,4,4.1,4.8,1.5,5
20180408,Jose Ramirez,cle,kan,2B / 3B,4700,0,9,10.1,7.6,4.8,4
20180408,Andrew Kittredge,tam,bos,P,4000,0,9.2,9.8,4.1,4,3.3
20180408,George Springer,hou,sdg,OF,5200,0,9,9.5,4.6,7.1,3
20180408,Xander Bogaerts,bos,tam,SS,4700,0,7.3,7.1,10.6,12.9,3
20180408,Maikel Franco,phi,mia,3B,3700,0,8,7.7,14.4,12.5,3
20180408,Marcell Ozuna,stl,ari,OF,3700,0,7.5,8.3,8.6,7.5,3
20180408,Ketel Marte,ari,stl,2B / SS,3700,0,5.2,5.7,4,5.4,3
20180408,Whit Merrifield,kan,cle,2B,3600,0,6.3,6.6,3.8,4.8,3
20180408,Derek Dietrich,mia,phi,2B / OF,3600,0,6.8,6.9,3.8,8,3
20180408,Lucas Duda,kan,cle,1B,3200,0,6.9,6.9,6.2,9.2,3
20180408,Derek Fisher,hou,sdg,OF,3100,0,7.2,7.2,6.4,5.6,3
20180408,Alex Gordon,kan,cle,OF,2800,0,4.3,4.8,1.8,3,3
20180408,Andrew Knapp,phi,mia,C,2600,0,6.7,6.7,6.2,4.2,3
20180408,Jordan Montgomery,nyy,bal,P,7000,0,19.9,19.9,15.6,13.7,2.6
20180408,Matt Davidson,cws,det,1B / 3B,4600,0,10.3,8,8.4,13.9,2
20180408,Carlos Santana,phi,mia,1B,4500,0,8.7,8.8,8.2,10,2
20180408,Jose Abreu,cws,det,1B,4400,0,9.7,9.6,5.4,8.7,2
20180408,Miguel Cabrera,det,cws,1B,4300,0,7.5,7,10.4,9.9,2
20180408,Tommy Pham,stl,ari,OF,3600,0,9.1,9.2,9,9.3,2
20180408,Jesus Aguilar,mil,chc,1B,3500,0,7.1,7,9.8,3,2
