20180409,Max Scherzer,was,atl,P,12600,0,39.6,37.8,23.8,25.2,48.1
20180409,Zack Godley,ari,sfo,P,9800,0,19.2,19.3,16.1,20.8,35.4
20180409,Justin Verlander,hou,min,P,11700,0,28.5,27,23.8,21.9,34.8
20180409,Dylan Bundy,bal,tor,P,8100,0,20.9,18.3,19.7,24.7,28.2
20180409,J.A. Happ,tor,bal,P,8500,0,19.5,18.2,23,17.1,28.1
20180409,Mike Moustakas,kan,sea,3B,3200,0,6,6.6,8.2,5.6,28
20180409,Lance Lynn,min,hou,P,6600,0,10.7,11.6,6,-0.4,25.1
20180409,Derek Holland,sfo,ari,P,5800,0,21,20.7,11.3,9.7,23.7
20180409,Jakob Junis,kan,sea,P,7000,0,18.2,16,18.3,29.4,22.2
20180409,Josh Donaldson,tor,bal,3B,4900,0,7.8,8.1,8.8,8.8,22
20180409,Chris Iannetta,col,sdg,C,4000,0,8.8,9.2,9.2,5.9,22
20180409,Noah Syndergaard,nym,mia,P,12300,0,31.3,30.1,14.3,20.7,20.7
20180409,Manny Machado,bal,tor,3B / SS,4500,0,7.6,7.6,15.2,9.2,19
20180409,Steve Pearce,tor,bal,OF,3300,0,6.8,6.3,11,7.1,19
20180409,Julio Teheran,atl,was,P,6500,0,7.1,9.4,8,-0.1,18.1
20180409,Rhys Hoskins,phi,cin,OF,5600,0,10.9,9.8,12.8,12.8,18
20180409,Ian Desmond,col,sdg,1B / OF,5300,0,8.9,9.3,3.6,6.7,18
20180409,Elvis Andrus,tex,laa,SS,3700,0,7.1,7.1,9.8,7.9,18
20180409,Tucker Barnhart,cin,phi,C,2800,0,6.1,6,9.2,5.7,18
20180409,Albert Pujols,laa,tex,1B,3200,0,7.4,7.7,9.2,6.6,17
20180409,Carlos Gonzalez,col,sdg,OF,4600,0,8.4,8.7,10,6.6,16
20180409,Travis Shaw,mil,stl,3B,3500,0,7,7.5,7.6,7,16
20180409,Scott Kingery,phi,cin,2B / 3B,3300,0,6.7,6.9,10.2,5.9,16
20180409,Jose Pirela,sdg,col,OF,3700,0,7.6,8.3,6.4,6.4,15
20180409,Derek Dietrich,mia,nym,2B / OF,3300,0,5.2,5.5,6.4,7.4,15
20180409,Whit Merrifield,kan,sea,2B,3300,0,6.3,7.2,6.2,4.6,15
20180409,Austin Hedges,sdg,col,C,3200,0,6.4,6.9,5.2,4.1,15
20180409,Billy Hamilton,cin,phi,OF,3100,0,6.2,6.5,5.2,4.6,15
20180409,Eric Sogard,mil,stl,2B / SS,2900,0,5.6,6,4.4,1,15
20180409,Garrett Richards,laa,tex,P,6700,0,20.4,20.2,15,16.2,14.4
20180409,Manuel Margot,sdg,col,OF,3900,0,6.5,7.5,8.2,4.6,14
20180409,Carlos Asuaje,sdg,col,2B,3300,0,6.6,7,5.8,4.7,14
20180409,Scooter Gennett,cin,phi,2B,3200,0,6.9,8.1,4.4,4.6,14
20180409,Martin Maldonado,laa,tex,C,2900,0,5.9,6,5.4,4.4,14
20180409,Curtis Granderson,tor,bal,OF,3400,0,7.1,7.1,7.8,5.2,13
20180409,Carlos Correa,hou,min,SS,5100,0,10.3,9.6,7,10,12
20180409,Paul Goldschmidt,ari,sfo,1B,4800,0,7.9,9.1,4.8,5.2,12
20180409,Marcell Ozuna,stl,mil,OF,3700,0,7.5,8.2,7.8,7,12
20180409,Andrelton Simmons,laa,tex,SS,3400,0,8.1,8.1,7.8,7.9,12
