GID,First  Last,Date,Team,Opp,H/A,Team pts,Opp pts,Start,Minutes,GP,active,DKP,DK pos #,DK pos,DK Sal,DK Change,DoubleD,TripleD,Points,Rebounds,Assists,Steals,Blocks,Turnovers,Trey,FGM,FGA,FTM,FTA
5228,Antonio Blakeney,20171128,chi,pho,H,99,104,0,11.21666667,1,1,11,1,PG,3100,-100,0,0,6,4,0,0,0,1,1,2,8,1,2
5228,Antonio Blakeney,20171117,chi,cha,H,123,120,0,11.93333333,1,1,7.75,1,PG,3000,0,0,0,5,1,1,0,0,0,0,1,3,3,3
5228,Antonio Blakeney,20180309,chi,det,A,83,99,0,2.816666667,1,1,5.25,1,PG,3000,0,0,0,4,1,0,0,0,0,0,2,2,0,0
5228,Antonio Blakeney,20171119,chi,pho,A,105,113,0,18.98333333,1,1,11,1,PG,3000,0,0,0,7,2,1,0,0,0,0,3,8,1,2
5228,Antonio Blakeney,20171121,chi,lal,A,94,103,0,17.73333333,1,1,19,1,PG,3000,0,0,0,15,2,1,0,0,0,0,6,12,3,3
5228,Antonio Blakeney,20171122,chi,uta,A,80,110,0,24.26666667,1,1,10.5,1,PG,3000,0,0,0,8,2,0,0,0,2,2,3,7,0,0
5228,Antonio Blakeney,20171115,chi,okc,A,79,92,0,26.13333333,1,1,19,1,PG,3000,0,0,0,16,2,0,0,0,2,3,5,12,3,5
5228,Antonio Blakeney,20180311,chi,atl,A,129,122,0,18.55,1,1,22.25,1,PG,3000,0,0,0,14,3,1,1,0,0,2,6,9,0,0
5228,Antonio Blakeney,20171124,chi,gsw,A,94,143,0,19.71666667,1,1,19.75,1,PG,3000,0,0,0,11,3,2,1,0,1,1,5,14,0,0
5228,Antonio Blakeney,20180131,chi,por,A,108,124,0,6.433333333,1,1,7.5,1,PG,3000,0,0,0,7,0,0,0,0,0,1,2,5,2,2
5228,Antonio Blakeney,20171130,chi,den,A,110,111,0,13.48333333,1,1,6,1,PG,3100,0,0,0,2,2,1,0,0,0,0,0,3,2,2
5228,Antonio Blakeney,20171201,chi,sac,H,106,107,0,4.6,1,1,2.5,1,PG,3100,0,0,0,3,0,0,0,0,2,1,1,2,0,0
5228,Antonio Blakeney,20171126,chi,mia,H,93,100,0,14.11666667,1,1,9,1,PG,3200,200,0,0,3,2,1,1,0,0,0,1,7,1,2
5228,Antonio Blakeney,20171019,chi,tor,A,101,117,0,1.233333333,1,1,3.5,1,PG,3000,0,0,0,3,0,0,0,0,0,1,1,1,0,0
5228,Antonio Blakeney,20171229,chi,ind,H,119,107,0,0,0,0,0,1,PG,3000,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180307,chi,mem,H,119,110,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180305,chi,bos,H,89,105,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180302,chi,dal,H,108,100,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180227,chi,cha,A,103,118,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180226,chi,bkn,A,87,104,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180224,chi,min,A,104,122,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180222,chi,phi,H,115,116,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180214,chi,tor,H,98,122,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180212,chi,orl,H,105,101,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180210,chi,was,H,90,101,0,0,0,1,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180209,chi,min,H,114,113,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180205,chi,sac,A,98,104,0,0,0,1,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180128,chi,mil,H,96,110,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180126,chi,lal,H,103,108,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180124,chi,phi,A,101,115,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180122,chi,nor,A,128,132,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180120,chi,atl,A,113,97,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180117,chi,gsw,H,112,119,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180115,chi,mia,H,119,111,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180113,chi,det,H,107,105,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180110,chi,nyk,A,122,119,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180108,chi,hou,H,107,116,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180106,chi,ind,A,86,125,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180105,chi,dal,A,127,124,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180103,chi,tor,H,115,124,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180101,chi,por,H,120,124,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171231,chi,was,A,110,114,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171111,chi,sas,A,94,133,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171110,chi,ind,H,87,105,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171107,chi,tor,A,114,119,0,0,0,1,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171104,chi,nor,H,90,96,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171103,chi,orl,A,105,83,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171101,chi,mia,A,91,97,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171028,chi,okc,H,69,101,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171026,chi,atl,H,91,86,0,0,0,1,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171024,chi,cle,A,112,119,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171021,chi,sas,H,77,87,0,0,0,1,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171227,chi,nyk,H,92,87,0,0,0,0,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171226,chi,mil,A,115,106,0,0,0,0,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171223,chi,bos,A,92,117,0,0,0,0,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171221,chi,cle,A,112,115,0,0,0,0,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171220,chi,orl,H,112,94,0,0,0,0,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171218,chi,phi,H,117,115,0,0,0,0,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171215,chi,mil,A,115,109,0,0,0,0,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171213,chi,uta,H,103,100,0,0,0,0,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171211,chi,bos,H,108,85,0,0,0,0,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171209,chi,nyk,H,104,102,0,0,0,0,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171208,chi,cha,A,119,111,0,0,0,0,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171206,chi,ind,A,96,98,0,0,0,0,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20171204,chi,cle,H,91,113,0,0,0,0,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Antonio Blakeney,20180203,chi,lac,A,103,113,0,0,0,1,0,1,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,Bobby Brown,20171027,hou,cha,A,109,93,0,26.15,1,1,18.5,1,PG,3000,-300,0,0,7,4,3,1,0,1,1,3,8,0,0
4087,Bobby Brown,20171103,hou,atl,A,119,104,0,5.133333333,1,1,0,1,PG,3200,-200,0,0,0,0,0,0,0,0,0,0,2,0,0
4087,Bobby Brown,20171109,hou,cle,H,117,113,0,5.316666667,1,1,2.5,1,PG,3100,-100,0,0,0,0,2,0,0,1,0,0,0,0,0
4087,Bobby Brown,20171229,hou,was,A,103,121,0,6.333333333,1,1,7,1,PG,3000,0,0,0,4,0,1,1,0,1,0,2,4,0,0
4087,Bobby Brown,20171028,hou,mem,A,89,103,0,21.8,1,1,14,1,PG,3000,0,0,0,11,0,0,1,0,1,3,4,13,0,0
4087,Bobby Brown,20180103,hou,orl,A,116,98,0,1.15,1,1,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,Bobby Brown,20171116,hou,pho,A,142,116,0,5.416666667,1,1,7.5,1,PG,3100,0,0,0,3,2,1,0,0,0,1,1,3,0,0
4087,Bobby Brown,20171203,hou,lal,A,118,95,0,1.583333333,1,1,3.5,1,PG,3100,0,0,0,2,0,1,0,0,0,0,1,1,0,0
4087,Bobby Brown,20171118,hou,mem,A,105,83,0,2.433333333,1,1,1.5,1,PG,3100,0,0,0,0,0,1,0,0,0,0,0,2,0,0
4087,Bobby Brown,20171122,hou,den,H,125,95,0,8.216666667,1,1,1.5,1,PG,3100,0,0,0,0,0,0,1,0,1,0,0,5,0,0
4087,Bobby Brown,20171114,hou,tor,H,113,129,0,1.55,1,1,0.5,1,PG,3100,0,0,0,1,0,0,0,0,1,0,0,1,1,2
4087,Bobby Brown,20171111,hou,mem,H,111,96,0,2.583333333,1,1,1.5,1,PG,3100,0,0,0,2,0,0,0,0,1,0,1,2,0,0
4087,Bobby Brown,20171112,hou,ind,A,118,95,0,3.533333333,1,1,3.5,1,PG,3100,0,0,0,3,0,0,0,0,0,1,1,2,0,0
4087,Bobby Brown,20171215,hou,sas,H,124,109,0,3.45,1,1,7,1,PG,3100,0,0,0,6,0,0,0,0,0,2,2,4,0,0
4087,Bobby Brown,20171213,hou,cha,H,108,96,0,2.383333333,1,1,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4087,Bobby Brown,20171129,hou,ind,H,118,97,0,2.366666667,1,1,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4087,Bobby Brown,20171127,hou,bkn,H,117,103,0,1.466666667,1,1,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4087,Bobby Brown,20171105,hou,uta,H,137,110,0,4.65,1,1,11.25,1,PG,3200,0,0,0,8,1,1,0,0,1,2,3,4,0,0
4087,Bobby Brown,20171101,hou,nyk,A,119,97,0,3.983333333,1,1,1.5,1,PG,3400,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4087,Bobby Brown,20171021,hou,dal,H,107,91,0,5.433333333,1,1,3,1,PG,3700,0,0,0,3,0,0,0,0,1,1,1,3,0,0
4087,Bobby Brown,20171222,hou,lac,H,118,128,0,0,0,1,0,1,PG,3000,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,Bobby Brown,20180104,hou,gsw,H,114,124,0,0,0,1,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,Bobby Brown,20171231,hou,lal,H,148,142,0,0,0,1,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,Bobby Brown,20171228,hou,bos,A,98,99,0,0,0,1,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,Bobby Brown,20171225,hou,okc,A,107,112,0,0,0,1,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,Bobby Brown,20171220,hou,lal,H,116,122,0,0,0,1,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,Bobby Brown,20171218,hou,uta,H,120,99,0,0,0,1,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,Bobby Brown,20171216,hou,mil,H,115,111,0,0,0,1,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,Bobby Brown,20171211,hou,nor,H,130,123,0,0,0,1,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,Bobby Brown,20171209,hou,por,A,124,117,0,0,0,1,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,Bobby Brown,20171207,hou,uta,A,112,101,0,0,0,1,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,Bobby Brown,20171125,hou,nyk,H,117,102,0,0,0,1,0,1,PG,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,Bobby Brown,20171023,hou,mem,H,90,98,0,0,0,1,0,1,PG,3300,-400,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,Bobby Brown,20171025,hou,phi,A,105,104,0,0,0,1,0,1,PG,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,Bobby Brown,20171030,hou,phi,H,107,115,0,0,0,1,0,1,PG,3400,400,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,Bobby Brown,20171018,hou,sac,A,105,100,0,0,0,1,0,1,PG,3700,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,Bobby Brown,20171017,hou,gsw,A,122,121,0,0,0,1,0,1,PG,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,Bobby Brown,20180211,hou,dal,H,104,97,0,0,0,0,0,1,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4182,Brandon Jennings,20180312,mil,mem,A,121,103,0,23.81666667,1,1,46,1,PG,0,0,1,0,16,8,12,0,0,2,3,5,9,3,3
4898,Briante Weber,20171225,hou,okc,A,107,112,0,17.81666667,1,1,10.25,1,PG,3000,0,0,0,0,1,2,2,1,0,0,0,2,0,0
4898,Briante Weber,20180106,hou,det,A,101,108,0,11.08333333,1,1,17.25,1,PG,3000,0,0,0,5,1,3,2,1,0,1,1,3,2,2
4898,Briante Weber,20171203,hou,lal,A,118,95,0,1.583333333,1,1,1.25,1,PG,3000,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20180112,hou,pho,A,112,95,0,6.366666667,1,1,10,1,PG,3000,0,0,0,2,2,1,2,0,0,0,1,2,0,0
4898,Briante Weber,20171222,hou,lac,H,118,128,0,16.38333333,1,1,8,1,PG,3000,0,0,0,2,2,1,0,1,0,0,1,3,0,0
4898,Briante Weber,20180104,hou,gsw,H,114,124,0,11.9,1,1,7,1,PG,3000,0,0,0,2,2,2,0,0,1,0,1,3,0,0
4898,Briante Weber,20171129,hou,ind,H,118,97,0,2.366666667,1,1,4.5,1,PG,3000,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171228,hou,bos,A,98,99,0,15,1,1,10.75,1,PG,3000,0,0,0,4,3,1,1,0,1,0,1,2,2,2
4898,Briante Weber,20180103,hou,orl,A,116,98,0,16.46666667,1,1,9.5,1,PG,3000,0,0,0,2,4,2,0,0,1,0,1,4,0,0
4898,Briante Weber,20171122,hou,den,H,125,95,0,8.216666667,1,1,1,1,PG,3000,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4898,Briante Weber,20171229,hou,was,A,103,121,0,6.333333333,1,1,13,1,PG,3000,0,0,0,9,0,0,2,0,3,3,3,3,0,0
4898,Briante Weber,20180108,hou,chi,A,116,107,0,2.783333333,1,1,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171127,hou,bkn,H,117,103,0,1.466666667,1,1,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20180110,hou,por,H,121,112,0,0,0,1,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171231,hou,lal,H,148,142,0,0,0,1,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171220,hou,lal,H,116,122,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171218,hou,uta,H,120,99,0,0,0,1,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171216,hou,mil,H,115,111,0,0,0,1,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171215,hou,sas,H,124,109,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171213,hou,cha,H,108,96,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171211,hou,nor,H,130,123,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171209,hou,por,A,124,117,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171207,hou,uta,A,112,101,0,0,0,1,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171125,hou,nyk,H,117,102,0,0,0,1,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171118,hou,mem,A,105,83,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171116,hou,pho,A,142,116,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171114,hou,tor,H,113,129,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171112,hou,ind,A,118,95,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171111,hou,mem,H,111,96,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171109,hou,cle,H,117,113,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171105,hou,uta,H,137,110,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171103,hou,atl,A,119,104,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171101,hou,nyk,A,119,97,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171030,hou,phi,H,107,115,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171028,hou,mem,A,89,103,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171027,hou,cha,A,109,93,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,Briante Weber,20171025,hou,phi,A,105,104,0,0,0,0,0,1,PG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3786,Chris Paul,20180211,hou,dal,H,104,97,1,35.2,1,1,54.5,1,PG,8900,-600,0,0,25,8,9,3,0,2,2,9,15,5,6
3786,Chris Paul,20180309,hou,tor,A,105,108,1,33.28333333,1,1,27.25,1,PG,7500,-500,0,0,14,3,3,3,0,2,0,5,13,4,4
3786,Chris Paul,20180228,hou,lac,A,105,92,1,28.96666667,1,1,29.5,1,PG,8300,-500,0,0,8,4,8,2,1,4,1,3,12,1,1
3786,Chris Paul,20180303,hou,bos,H,123,120,1,35.36666667,1,1,28.75,1,PG,7900,-400,0,0,15,1,7,1,0,1,1,5,11,4,4
3786,Chris Paul,20180225,hou,den,A,119,114,1,32.18333333,1,1,41.75,1,PG,8700,-400,0,0,23,5,6,2,0,3,2,6,14,9,10
3786,Chris Paul,20180223,hou,min,H,120,102,1,32.51666667,1,1,40.5,1,PG,9100,-400,1,0,14,10,8,1,0,3,0,5,11,4,4
3786,Chris Paul,20180207,hou,mia,A,109,101,1,36.43333333,1,1,46.25,1,PG,9400,-300,0,0,24,7,7,1,0,1,3,10,19,1,2
3786,Chris Paul,20180312,hou,sas,H,109,93,1,22.81666667,1,1,37.75,1,PG,7700,-100,0,0,18,3,9,1,0,1,2,8,11,0,0
3786,Chris Paul,20180306,hou,okc,A,122,112,1,32.8,1,1,45,1,PG,7900,0,0,0,25,4,5,3,0,2,5,7,14,6,6
3786,Chris Paul,20180307,hou,mil,A,110,99,1,33.68333333,1,1,39.75,1,PG,8000,100,1,0,16,5,11,0,0,2,1,5,12,5,5
3786,Chris Paul,20180226,hou,uta,A,96,85,1,33.98333333,1,1,38.5,1,PG,8800,100,0,0,15,6,7,3,0,2,1,5,13,4,4
3786,Chris Paul,20180209,hou,den,H,130,104,1,22.01666667,1,1,25.5,1,PG,9500,100,0,0,11,0,7,2,0,0,0,3,8,5,5
3786,Chris Paul,20180213,hou,min,A,126,108,1,33.56666667,1,1,37,1,PG,9100,200,0,0,13,8,7,1,1,2,1,5,11,2,3
3786,Chris Paul,20180203,hou,cle,A,120,88,1,27.41666667,1,1,55,1,PG,9300,200,1,0,22,8,11,1,0,0,6,8,14,0,0
3786,Chris Paul,20180311,hou,dal,A,105,82,1,30.21666667,1,1,50.75,1,PG,7800,300,1,0,24,5,12,0,0,2,4,9,18,2,2
3786,Chris Paul,20180214,hou,sac,H,100,91,1,30.68333333,1,1,38,1,PG,9500,400,0,0,19,4,7,2,0,4,3,6,11,4,4
3786,Chris Paul,20180206,hou,bkn,A,123,113,1,33.78333333,1,1,45.75,1,PG,9700,400,0,0,25,7,5,2,0,3,4,9,15,3,3
3786,Chris Paul,20171017,hou,gsw,A,122,121,1,33.06666667,1,1,36,1,PG,8000,0,0,0,4,8,11,2,1,1,0,2,9,0,0
3786,Chris Paul,20171018,hou,sac,A,105,100,0,0,0,1,0,1,PG,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,Cory Joseph,20180311,ind,bos,A,99,97,1,28.58333333,1,1,21.5,1,PG,4500,-700,0,0,8,6,3,1,0,3,2,3,7,0,0
4405,Cory Joseph,20180302,ind,mil,A,103,96,1,41.48333333,1,1,29.5,1,PG,4600,-600,0,0,12,4,4,3,0,1,2,5,11,0,0
4405,Cory Joseph,20171029,ind,sas,H,97,94,0,21.53333333,1,1,10.5,1,PG,3500,-300,0,0,4,2,2,1,0,2,0,1,5,2,2
4405,Cory Joseph,20180112,ind,cle,H,97,95,0,16.68333333,1,1,5.75,1,PG,3900,-300,0,0,2,1,2,0,0,1,0,1,3,0,0
4405,Cory Joseph,20171031,ind,sac,H,101,83,0,22.66666667,1,1,17.25,1,PG,3300,-200,0,0,13,3,0,0,0,2,3,5,8,0,0
4405,Cory Joseph,20171226,ind,det,A,83,107,0,28.68333333,1,1,13.25,1,PG,3700,-200,0,0,9,1,2,0,0,0,0,4,7,1,2
4405,Cory Joseph,20171024,ind,min,A,130,107,0,28.91666667,1,1,38.25,1,PG,3800,-200,0,0,21,5,2,3,0,1,5,8,11,0,0
4405,Cory Joseph,20171215,ind,det,H,98,104,0,24.71666667,1,1,8.25,1,PG,4000,-200,0,0,0,1,2,2,0,0,0,0,5,0,0
4405,Cory Joseph,20171125,ind,bos,H,98,108,0,23.78333333,1,1,9,1,PG,3500,-100,0,0,6,0,3,0,0,3,0,2,5,2,2
4405,Cory Joseph,20171117,ind,det,H,107,100,0,26.48333333,1,1,16,1,PG,3600,-100,0,0,5,6,2,0,0,0,1,1,3,2,2
4405,Cory Joseph,20180202,ind,cha,A,126,133,0,25.9,1,1,23,1,PG,3700,-100,0,0,12,4,1,2,0,0,1,5,8,1,1
4405,Cory Joseph,20180129,ind,cha,H,105,96,0,24.23333333,1,1,19.25,1,PG,3800,-100,0,0,4,3,5,2,0,0,0,2,6,0,0
4405,Cory Joseph,20171220,ind,atl,A,105,95,0,28.21666667,1,1,18.25,1,PG,3900,-100,0,0,11,3,2,0,0,0,1,5,9,0,0
4405,Cory Joseph,20180124,ind,pho,H,116,101,0,32.65,1,1,23.25,1,PG,3900,-100,0,0,8,3,8,0,0,1,0,3,9,2,2
4405,Cory Joseph,20180127,ind,orl,H,114,112,0,28.2,1,1,10,1,PG,3900,-100,0,0,2,4,2,0,0,0,0,1,3,0,0
4405,Cory Joseph,20180307,ind,uta,H,84,104,1,37.81666667,1,1,21.5,1,PG,4900,-100,0,0,12,6,1,0,0,0,1,4,11,3,4
4405,Cory Joseph,20180305,ind,mil,H,92,89,1,34.36666667,1,1,21.25,1,PG,5000,-100,0,0,6,5,2,3,0,0,0,3,9,0,0
4405,Cory Joseph,20171101,ind,cle,A,124,107,0,23.38333333,1,1,25,1,PG,3300,0,0,0,9,4,6,1,0,2,2,3,7,1,2
4405,Cory Joseph,20171105,ind,nyk,A,101,108,0,19.61666667,1,1,12.25,1,PG,3500,0,0,0,6,1,3,0,0,1,2,2,4,0,0
4405,Cory Joseph,20171204,ind,nyk,H,115,97,0,21.95,1,1,22.25,1,PG,3500,0,0,0,12,1,4,1,0,0,2,4,8,2,2
4405,Cory Joseph,20171107,ind,nor,H,112,117,0,22.76666667,1,1,16.75,1,PG,3500,0,0,0,9,1,4,0,0,0,1,4,9,0,0
